"","Date","610","657","653","608","656","mean"
"11409",2011-03-27,NA,0,NA,0,NA,0
"11410",2011-03-28,NA,0,NA,0,NA,0
"11411",2011-03-29,NA,0,NA,0,NA,0
"11412",2011-03-30,4.57,7,0.5,0,NA,3.0175
"11413",2011-03-31,5.08,0,3.8,0,NA,2.22
"11414",2011-04-01,0,0.4,0.5,0,0.3,0.24
"11415",2011-04-02,1.02,0,NA,8.5,NA,3.17333333333333
"11416",2011-04-03,0,0,NA,0,NA,0
"11417",2011-04-04,NA,0,NA,0,NA,0
"11418",2011-04-05,NA,0,NA,0,NA,0
"11419",2011-04-06,NA,0,NA,14.5,NA,7.25
"11420",2011-04-07,NA,0,NA,51.7,NA,25.85
"11421",2011-04-08,NA,0,NA,0,NA,0
"11422",2011-04-09,NA,0,NA,2,NA,1
"11423",2011-04-10,NA,0,NA,0,NA,0
"11424",2011-04-11,NA,0,0.8,0,0.3,0.275
"11425",2011-04-12,NA,0,1.5,0,NA,0.5
"11426",2011-04-13,NA,0,0,0,0.3,0.075
"11427",2011-04-14,NA,0,NA,9.5,0,3.16666666666667
"11428",2011-04-15,NA,0,NA,0,NA,0
"11429",2011-04-16,NA,0,NA,0,NA,0
"11430",2011-04-17,NA,0,NA,23.4,NA,11.7
"11431",2011-04-18,NA,0,NA,4.6,NA,2.3
"11432",2011-04-19,NA,0,NA,0,NA,0
"11433",2011-04-20,1.78,1.5,0.5,0,NA,0.945
"11434",2011-04-21,NA,0,NA,0,NA,0
"11435",2011-04-22,NA,0,NA,0,NA,0
"11436",2011-04-23,NA,0,NA,0,NA,0
"11437",2011-04-24,7.11,2.5,NA,0,0.3,2.4775
"11438",2011-04-25,7.62,8,0.5,0,0,3.224
"11439",2011-04-26,9.14,5.5,2.3,0,NA,4.235
"11440",2011-04-27,4.32,0,5.8,0,NA,2.53
"11441",2011-04-28,1.52,0,0,0,0.3,0.364
"11442",2011-04-29,0.51,0,NA,0,NA,0.17
"11443",2011-04-30,0.25,0,NA,0,NA,0.0833333333333333
"11444",2011-05-01,0,0,NA,0,NA,0
"11445",2011-05-02,2.29,0,NA,0,1.8,1.0225
"11446",2011-05-03,8.13,0,0.8,0,NA,2.2325
"11447",2011-05-04,0,0,0,32.6,NA,8.15
"11448",2011-05-05,0.51,3.5,1.5,62.1,NA,16.9025
"11449",2011-05-06,6.1,0,0.5,17.2,6.4,6.04
"11450",2011-05-07,0,0,NA,0,13.5,3.375
"11451",2011-05-08,NA,0,NA,0,0,0
"11452",2011-05-09,NA,0,NA,0,NA,0
"11453",2011-05-10,0,0,NA,5,NA,1.66666666666667
"11454",2011-05-11,NA,0,NA,72.8,NA,36.4
"11455",2011-05-12,NA,0,NA,46,NA,23
"11456",2011-05-13,NA,0,NA,3.5,NA,1.75
"11457",2011-05-14,NA,0,NA,0,NA,0
"11458",2011-05-15,0.25,0,NA,0,NA,0.0833333333333333
"11459",2011-05-16,0,0,NA,0,NA,0
"11460",2011-05-17,NA,0,NA,0,NA,0
"11461",2011-05-18,NA,0,NA,3,NA,1.5
"11462",2011-05-19,NA,0,NA,0,NA,0
"11463",2011-05-20,NA,0,NA,0,NA,0
"11464",2011-05-21,NA,0,NA,48.2,NA,24.1
"11465",2011-05-22,NA,6,NA,0,NA,3
"11466",2011-05-23,6.35,7,7.1,0,16.5,7.39
"11467",2011-05-24,0.76,13,8.9,0,NA,5.665
"11468",2011-05-25,3.81,0,NA,0,2.5,1.5775
"11469",2011-05-26,0,0,0.3,0,NA,0.075
"11470",2011-05-27,NA,0,0,0,NA,0
"11471",2011-05-28,1.02,3,2,0,NA,1.505
"11472",2011-05-29,0.25,6,NA,68,NA,24.75
"11473",2011-05-30,4.32,5,NA,0,NA,3.10666666666667
"11474",2011-05-31,19.3,1,0.5,45.7,18.3,16.96
"11475",2011-06-01,1.02,0,NA,54.6,0,13.905
"11476",2011-06-02,0,0,NA,0,NA,0
"11477",2011-06-03,NA,0,NA,0,NA,0
"11478",2011-06-04,0.51,1.6,1.3,57.2,NA,15.1525
"11479",2011-06-05,0.76,1,0.3,37,NA,9.765
"11480",2011-06-06,4.57,1.5,1,7.8,NA,3.7175
"11481",2011-06-07,NA,0,NA,0.8,NA,0.4
"11482",2011-06-08,NA,0,NA,0,0.5,0.166666666666667
"11483",2011-06-09,NA,0,NA,0,NA,0
"11484",2011-06-10,NA,0,NA,2.5,NA,1.25
"11485",2011-06-11,NA,0,NA,13,NA,6.5
"11486",2011-06-12,NA,0,NA,0.3,NA,0.15
"11487",2011-06-13,NA,0,NA,10.1,NA,5.05
"11488",2011-06-14,NA,0,NA,7.4,NA,3.7
"11489",2011-06-15,0,23,NA,0,NA,7.66666666666667
"11490",2011-06-16,9.14,9,10.4,2,13.5,8.808
"11491",2011-06-17,9.4,0,10.9,0,NA,5.075
"11492",2011-06-18,0,6,0,0,NA,1.5
"11493",2011-06-19,7.11,6.5,13.7,0,8.4,7.142
"11494",2011-06-20,0.76,0,NA,0,NA,0.253333333333333
"11495",2011-06-21,0,0,NA,0,NA,0
"11496",2011-06-22,9.91,10.2,NA,0,0.8,5.2275
"11497",2011-06-23,4.83,6,NA,0,6.4,4.3075
"11498",2011-06-24,2.29,7,NA,0,NA,3.09666666666667
"11499",2011-06-25,NA,0,NA,0,NA,0
"11500",2011-06-26,0.51,0,NA,0,NA,0.17
"11501",2011-06-27,0,0,NA,0,NA,0
"11502",2011-06-28,0,0.4,NA,0,NA,0.133333333333333
"11503",2011-06-29,4.32,0.2,0.8,0,NA,1.33
"11504",2011-06-30,0.25,0,NA,0,NA,0.0833333333333333
"11505",2011-07-01,NA,10,NA,0,NA,5
"11506",2011-07-02,9.65,4.66833900422008,NA,0,NA,4.77277966807336
"11507",2011-07-03,0.51,4.05709762498225,NA,0,0.8,1.34177440624556
"11508",2011-07-04,0,0,NA,0,NA,0
"11509",2011-07-05,0,0,NA,0,0.3,0.075
"11510",2011-07-06,NA,0,NA,11.7,NA,5.85
"11511",2011-07-07,NA,0,NA,0,NA,0
"11512",2011-07-08,NA,0,NA,0,NA,0
"11513",2011-07-09,NA,0,NA,14.7,NA,7.35
"11514",2011-07-10,NA,0,NA,19.4,NA,9.7
"11515",2011-07-11,NA,0,NA,0,NA,0
"11516",2011-07-12,NA,0,NA,0,NA,0
"11517",2011-07-13,NA,0,NA,0,NA,0
"11518",2011-07-14,NA,0,NA,0,NA,0
"11519",2011-07-15,NA,0,NA,0,NA,0
"11520",2011-07-16,NA,0,NA,0,NA,0
"11521",2011-07-17,NA,0,NA,53.8,NA,26.9
"11522",2011-07-18,NA,0,NA,3,NA,1.5
"11523",2011-07-19,NA,0,NA,0,NA,0
"11524",2011-07-20,NA,0,NA,0,NA,0
"11525",2011-07-21,NA,0,NA,0,NA,0
"11526",2011-07-22,NA,0,NA,0,NA,0
"11527",2011-07-23,NA,0,NA,0,NA,0
"11528",2011-07-24,NA,0,NA,0,NA,0
"11529",2011-07-25,NA,0,NA,53,NA,26.5
"11530",2011-07-26,NA,0,NA,2.1,NA,1.05
"11531",2011-07-27,NA,9.5,NA,0,NA,4.75
"11532",2011-07-28,5.84,0.5,1.5,0,7.6,3.088
"11533",2011-07-29,NA,0,NA,0,7.9,2.63333333333333
"11534",2011-07-30,NA,0,NA,0,NA,0
"11535",2011-07-31,NA,0,NA,3.5,NA,1.75
"11536",2011-08-01,NA,0,NA,9.2,NA,4.6
"11537",2011-08-02,NA,0,NA,2.2,NA,1.1
"11538",2011-08-03,NA,0,NA,34.3,NA,17.15
"11539",2011-08-04,7.87,18.5,5.8,0,1.5,6.734
"11540",2011-08-05,11.18,5,0.3,1.3,0.3,3.616
"11541",2011-08-06,2.29,0,NA,0,NA,0.763333333333333
"11542",2011-08-07,0,0,NA,0,NA,0
"11543",2011-08-08,NA,0,NA,0,NA,0
"11544",2011-08-09,NA,0,NA,0,NA,0
"11545",2011-08-10,NA,0,NA,0,NA,0
"11546",2011-08-11,NA,0,NA,0,NA,0
"11547",2011-08-12,1.02,12.5,6.9,33.7,1.5,11.124
"11548",2011-08-13,0.25,0,8.9,1.3,NA,2.6125
"11549",2011-08-14,0.51,0,0,65.7,NA,16.5525
"11550",2011-08-15,0,0,NA,4,NA,1.33333333333333
"11551",2011-08-16,NA,0,NA,0,NA,0
"11552",2011-08-17,NA,0,NA,0,NA,0
"11553",2011-08-18,6.1,7.5,NA,0,NA,4.53333333333333
"11554",2011-08-19,1.52,4,0.8,0,NA,1.58
"11555",2011-08-20,NA,4.5,NA,0,NA,2.25
"11556",2011-08-21,2.29,0.6,5.3,8.7,0.3,3.438
"11557",2011-08-22,4.57,0,7.1,4.5,0.5,3.334
"11558",2011-08-23,0.76,0,1.5,0,4.3,1.312
"11559",2011-08-24,1.52,0,NA,0,0.3,0.455
"11560",2011-08-25,0,0,NA,6.4,NA,2.13333333333333
"11561",2011-08-26,1.02,4,4.1,25.8,0.5,7.084
"11562",2011-08-27,2.03,0,NA,4.7,NA,2.24333333333333
"11563",2011-08-28,0,0,NA,0,NA,0
"11564",2011-08-29,NA,0,NA,0,NA,0
"11565",2011-08-30,0.51,3.5,0.3,0,NA,1.0775
"11566",2011-08-31,7.11,0.2,0.3,34.7,NA,10.5775
"11567",2011-09-01,0,12.5,2.5,0,NA,3.75
"11568",2011-09-02,0.76,3.2,0.5,0,1,1.092
"11569",2011-09-03,NA,0,NA,0,NA,0
"11570",2011-09-04,0,0,NA,0,NA,0
"11571",2011-09-05,0.25,0,NA,0,NA,0.0833333333333333
"11572",2011-09-06,0,0,NA,0,NA,0
"11573",2011-09-07,NA,3.5,NA,0,NA,1.75
"11574",2011-09-08,0.51,4,1,0,NA,1.3775
"11575",2011-09-09,0.76,1,2,0,NA,0.94
"11576",2011-09-10,1.52,0,0,0,NA,0.38
"11577",2011-09-11,0,0,NA,0,NA,0
"11578",2011-09-12,NA,0,NA,0,NA,0
"11579",2011-09-13,0,2,1.5,0,NA,0.875
"11580",2011-09-14,0.51,0.3,1.8,0,NA,0.6525
"11581",2011-09-15,0.25,0,0,0,NA,0.0625
"11582",2011-09-16,0.51,0,NA,0,NA,0.17
"11583",2011-09-17,0,0,NA,0,NA,0
"11584",2011-09-18,5.08,0.5,2,0,1.8,1.876
"11585",2011-09-19,6.86,0,3.8,0,NA,2.665
"11586",2011-09-20,0,0,0,0,NA,0
"11587",2011-09-21,NA,0,NA,0,NA,0
"11588",2011-09-22,NA,0,NA,0,NA,0
"11589",2011-09-23,NA,0,NA,0,NA,0
"11590",2011-09-24,NA,0,NA,0,NA,0
"11591",2011-09-25,NA,0,NA,0,NA,0
"11592",2011-09-26,NA,0,NA,11,NA,5.5
"11593",2011-09-27,NA,0,NA,0,NA,0
"11594",2011-09-28,NA,0,NA,0,NA,0
"11595",2011-09-29,NA,0,NA,0,NA,0
"11596",2011-09-30,NA,0,NA,8.4,NA,4.2
"11597",2011-10-01,NA,0,NA,0,NA,0
"11598",2011-10-02,0,0,NA,2,0.5,0.625
"11599",2011-10-03,NA,0,NA,0,NA,0
"11600",2011-10-04,0.25,0,0.5,1.9,NA,0.6625
"11601",2011-10-05,0,0,NA,0,NA,0
"11602",2011-10-06,NA,0,NA,0,NA,0
"11603",2011-10-07,NA,0,NA,0,NA,0
"11604",2011-10-08,NA,0,NA,3,NA,1.5
"11605",2011-10-09,NA,0,NA,0,NA,0
"11606",2011-10-10,NA,0,NA,0,NA,0
"11607",2011-10-11,NA,0,NA,0.5,NA,0.25
"11608",2011-10-12,NA,0,NA,0,NA,0
"11609",2011-10-13,NA,0,NA,1.1,NA,0.55
"11610",2011-10-14,0.51,7,NA,0,NA,2.50333333333333
"11611",2011-10-15,2.03,0,2.5,0,NA,1.1325
"11612",2011-10-16,0,0,0,0,NA,0
"11613",2011-10-17,NA,0,NA,0,NA,0
"11614",2011-10-18,0.51,16,NA,0,NA,5.50333333333333
"11615",2011-10-19,0.25,2,0.3,0,0.5,0.61
"11616",2011-10-20,0,0,NA,0,0,0
"11617",2011-10-21,NA,0,NA,5.2,NA,2.6
"11618",2011-10-22,0,0.5,NA,0,NA,0.166666666666667
"11619",2011-10-23,0.25,0,0.5,0,NA,0.1875
"11620",2011-10-24,0,0,0,0,NA,0
"11621",2011-10-25,NA,0,NA,0,NA,0
"11622",2011-10-26,0,0,NA,31.5,NA,10.5
"11623",2011-10-27,0,0.3,0.3,0,NA,0.15
"11624",2011-10-28,0.51,0,1.3,0,NA,0.4525
"11625",2011-10-29,0,0,0,0,NA,0
"11626",2011-10-30,1.52,3,0.5,0,NA,1.255
"11627",2011-10-31,0.51,0,NA,0,NA,0.17
"11628",2011-11-01,0.51,0,NA,0.5,NA,0.336666666666667
"11629",2011-11-02,0,0,NA,26.7,NA,8.9
"11630",2011-11-03,NA,0,NA,0,NA,0
"11631",2011-11-04,0.51,0,NA,0,NA,0.17
"11632",2011-11-05,0,0,NA,3.7,NA,1.23333333333333
"11633",2011-11-06,0,0,NA,0,NA,0
"11634",2011-11-07,NA,0,NA,0,NA,0
"11635",2011-11-08,0.76,3,NA,0,NA,1.25333333333333
"11636",2011-11-09,0,0,1.8,0,NA,0.45
"11637",2011-11-10,0.76,0,0.3,0,0.3,0.272
"11638",2011-11-11,0,0,0,0,1,0.2
"11639",2011-11-12,NA,14,NA,0,NA,7
"11640",2011-11-13,15.49,0,3.3,0,5.8,4.918
"11641",2011-11-14,4.32,0,NA,0,NA,1.44
"11642",2011-11-15,0,0,NA,0,NA,0
"11643",2011-11-16,NA,0,NA,0,NA,0
"11644",2011-11-17,NA,0,NA,0,NA,0
"11645",2011-11-18,NA,0,NA,0,0.3,0.1
"11646",2011-11-19,NA,0.927043627786986,0.5,0,0,0.356760906946747
"11647",2011-11-20,19.3,3.89117455828373,0.5,0,1.5,5.03823491165674
"11648",2011-11-21,3.3,0,2.3,0,NA,1.4
"11649",2011-11-22,0,0,0,0,NA,0
"11650",2011-11-23,1.78,0.602108271017904,0.8,0,NA,0.795527067754476
"11651",2011-11-24,2.03,0,NA,0,NA,0.676666666666667
"11652",2011-11-25,NA,0,NA,22.1,NA,11.05
"11653",2011-11-26,NA,0,NA,2.9,NA,1.45
"11654",2011-11-27,23.88,0,NA,0,NA,7.96
"11655",2011-11-28,0,0,NA,0,NA,0
"11656",2011-11-29,NA,0,NA,0,NA,0
"11657",2011-11-30,NA,0,NA,0,NA,0
"11658",2011-12-01,NA,0,NA,0,NA,0
"11659",2011-12-02,NA,0,NA,0,5.3,1.76666666666667
"11660",2011-12-03,NA,0,NA,0,0,0
"11661",2011-12-04,NA,0,NA,6,NA,3
"11662",2011-12-05,NA,0,NA,0,NA,0
"11663",2011-12-06,NA,0,NA,0,NA,0
"11664",2011-12-07,0.76,0,NA,0,NA,0.253333333333333
"11665",2011-12-08,NA,0,NA,0,NA,0
"11666",2011-12-09,NA,0,NA,0,NA,0
"11667",2011-12-10,NA,2,NA,0,NA,1
"11668",2011-12-11,0.25,0,0.3,0,NA,0.1375
"11669",2011-12-12,NA,0,NA,0,NA,0
"11670",2011-12-13,4.06,9,0.3,0,NA,3.34
"11671",2011-12-14,8.89,1.5,5.1,0,3.3,3.758
"11672",2011-12-15,NA,0,NA,4.3,NA,2.15
"11673",2011-12-16,NA,0,NA,0,NA,0
"11674",2011-12-17,NA,0,NA,0,NA,0
"11675",2011-12-18,NA,1.5,NA,0,NA,0.75
"11676",2011-12-19,0,0,NA,0,NA,0
"11677",2011-12-20,NA,0,NA,0,NA,0
"11678",2011-12-21,NA,0,NA,0,NA,0
"11679",2011-12-22,0,0,0.5,0,NA,0.125
"11680",2011-12-23,2.29,0,NA,0,NA,0.763333333333333
"11681",2011-12-24,0,0,NA,0,NA,0
"11682",2011-12-25,NA,0,NA,0,NA,0
"11683",2011-12-26,NA,0,NA,4.3,NA,2.15
"11684",2011-12-27,NA,0,NA,0,NA,0
"11685",2011-12-28,NA,0,NA,0,NA,0
"11686",2011-12-29,NA,0,NA,0,NA,0
"11687",2011-12-30,NA,0,NA,0,NA,0
"11688",2011-12-31,NA,0,NA,5.3,NA,2.65
"11689",2012-01-01,NA,0,NA,0,NA,0
"11690",2012-01-02,0.25,0.2,NA,0,NA,0.15
"11691",2012-01-03,0,0,NA,0,NA,0
"11692",2012-01-04,NA,0,NA,0,NA,0
"11693",2012-01-05,NA,0,NA,3,NA,1.5
"11694",2012-01-06,NA,0,NA,0,NA,0
"11695",2012-01-07,NA,0,NA,0,NA,0
"11696",2012-01-08,NA,0,NA,0,NA,0
"11697",2012-01-09,NA,0,NA,0,NA,0
"11698",2012-01-10,NA,0,NA,0,NA,0
"11699",2012-01-11,NA,0,NA,0,NA,0
"11700",2012-01-12,NA,0,NA,0,NA,0
"11701",2012-01-13,0.25,0,NA,0,NA,0.0833333333333333
"11702",2012-01-14,0,0,NA,0,NA,0
"11703",2012-01-15,NA,0,NA,0,NA,0
"11704",2012-01-16,NA,0,NA,0,NA,0
"11705",2012-01-17,NA,0,NA,0,NA,0
"11706",2012-01-18,NA,0,NA,0,NA,0
"11707",2012-01-19,NA,0,NA,0,NA,0
"11708",2012-01-20,NA,0,NA,0,NA,0
"11709",2012-01-21,NA,0,NA,0,NA,0
"11710",2012-01-22,NA,1,NA,0,NA,0.5
"11711",2012-01-23,1.78,0,NA,0,2.3,1.02
"11712",2012-01-24,0.25,0,NA,4.2,NA,1.48333333333333
"11713",2012-01-25,0,0,NA,0,NA,0
"11714",2012-01-26,NA,0,NA,0,NA,0
"11715",2012-01-27,NA,0,NA,0,NA,0
"11716",2012-01-28,NA,0,NA,0,NA,0
"11717",2012-01-29,NA,0,NA,0,NA,0
"11718",2012-01-30,NA,0,NA,0,NA,0
"11719",2012-01-31,NA,0,NA,0,NA,0
"11720",2012-02-01,NA,0,NA,0,NA,0
"11721",2012-02-02,NA,0,NA,0,NA,0
"11722",2012-02-03,NA,0,NA,0,NA,0
"11723",2012-02-04,NA,0,NA,7.3,NA,3.65
"11724",2012-02-05,NA,0,NA,0,NA,0
"11725",2012-02-06,0.25,0,NA,0,NA,0.0833333333333333
"11726",2012-02-07,0,0,NA,0,3.8,0.95
"11727",2012-02-08,NA,0,NA,0,0,0
"11728",2012-02-09,NA,0,NA,0,NA,0
"11729",2012-02-10,0,4,NA,0,NA,1.33333333333333
"11730",2012-02-11,4.32,0,1.5,0,NA,1.455
"11731",2012-02-12,0,0,NA,0,NA,0
"11732",2012-02-13,NA,0,NA,0,NA,0
"11733",2012-02-14,NA,0,NA,0,NA,0
"11734",2012-02-15,NA,0,NA,0,NA,0
"11735",2012-02-16,NA,0,NA,0,NA,0
"11736",2012-02-17,NA,0,NA,0,0.3,0.1
"11737",2012-02-18,NA,0,NA,0,0,0
"11738",2012-02-19,NA,0,NA,0,NA,0
"11739",2012-02-20,NA,0,NA,0,NA,0
"11740",2012-02-21,NA,0,NA,0,NA,0
"11741",2012-02-22,0.51,5,NA,0,NA,1.83666666666667
"11742",2012-02-23,1.02,0,0.3,0,NA,0.33
"11743",2012-02-24,0,0,0,0,NA,0
"11744",2012-02-25,NA,0,NA,0,NA,0
"11745",2012-02-26,NA,0,NA,0,NA,0
"11746",2012-02-27,0,0,NA,0,NA,0
"11747",2012-02-28,0.25,0,NA,0,NA,0.0833333333333333
"11748",2012-02-29,NA,0,NA,0,NA,0
"11749",2012-03-01,NA,0,NA,0,0.5,0.166666666666667
"11750",2012-03-02,NA,0,NA,0,NA,0
"11751",2012-03-03,NA,2.5,NA,0,NA,1.25
"11752",2012-03-04,1.78,0,NA,0,NA,0.593333333333333
"11753",2012-03-05,0,0,NA,0,NA,0
"11754",2012-03-06,NA,0,NA,0,NA,0
"11755",2012-03-07,NA,0,0.3,0,NA,0.1
"11756",2012-03-08,NA,0,NA,0,2.3,0.766666666666667
"11757",2012-03-09,NA,0,NA,0,0,0
"11758",2012-03-10,NA,0,NA,0,NA,0
"11759",2012-03-11,NA,0,NA,47.5,NA,23.75
"11760",2012-03-12,NA,0,NA,0,NA,0
"11761",2012-03-13,NA,0,NA,0,NA,0
"11762",2012-03-14,NA,0,NA,0,NA,0
"11763",2012-03-15,NA,0,NA,0,NA,0
"11764",2012-03-16,0.51,0,NA,13.2,2.3,4.0025
"11765",2012-03-17,NA,0,NA,0,2.5,0.833333333333333
"11766",2012-03-18,NA,0,NA,0,0,0
"11767",2012-03-19,0,0,NA,2.3,0.8,0.775
"11768",2012-03-20,NA,0,NA,40.1,NA,20.05
"11769",2012-03-21,NA,0,NA,8.9,NA,4.45
"11770",2012-03-22,NA,0,NA,0,NA,0
"11771",2012-03-23,NA,0,NA,0,0.5,0.166666666666667
"11772",2012-03-24,NA,0,NA,0,0,0
"11773",2012-03-25,NA,0,NA,0,NA,0
"11774",2012-03-26,NA,0,NA,0,NA,0
"11775",2012-03-27,NA,0,NA,1.3,NA,0.65
"11776",2012-03-28,NA,0,NA,3.4,NA,1.7
"11777",2012-03-29,11.68,13,NA,0,2,6.67
"11778",2012-03-30,4.57,0,0.3,0,4.1,1.794
"11779",2012-03-31,NA,0,NA,0,4.8,1.6
"11780",2012-04-01,NA,0,NA,0,NA,0
"11781",2012-04-02,NA,0,NA,0,NA,0
"11782",2012-04-03,NA,0,NA,0,NA,0
"11783",2012-04-04,NA,0,NA,0,NA,0
"11784",2012-04-05,NA,0,NA,0,NA,0
"11785",2012-04-06,NA,0,NA,0,NA,0
"11786",2012-04-07,16.76,15,NA,0,10.9,10.665
"11787",2012-04-08,2.54,0,2.3,10.2,0.3,3.068
"11788",2012-04-09,3.05,0,NA,0,NA,1.01666666666667
"11789",2012-04-10,0.25,0,NA,0,NA,0.0833333333333333
"11790",2012-04-11,0,0,NA,3.4,NA,1.13333333333333
"11791",2012-04-12,NA,0,NA,90.8,NA,45.4
"11792",2012-04-13,NA,0,NA,0,NA,0
"11793",2012-04-14,0.25,0,NA,22.5,0.3,5.7625
"11794",2012-04-15,0,0,NA,13.2,NA,4.4
"11795",2012-04-16,0,0,NA,2,NA,0.666666666666667
"11796",2012-04-17,NA,0,NA,0,NA,0
"11797",2012-04-18,NA,0,NA,0,NA,0
"11798",2012-04-19,NA,0,NA,0,NA,0
"11799",2012-04-20,NA,0,NA,0,NA,0
"11800",2012-04-21,NA,0,NA,0,NA,0
"11801",2012-04-22,0,0,NA,0,0.5,0.125
"11802",2012-04-23,NA,0,NA,0,0,0
"11803",2012-04-24,NA,0,NA,0,NA,0
"11804",2012-04-25,0.25,0,NA,0,NA,0.0833333333333333
"11805",2012-04-26,4.06,11,2.8,0,NA,4.465
"11806",2012-04-27,NA,0,3,0,NA,1
"11807",2012-04-28,0,0,NA,0,NA,0
"11808",2012-04-29,0,0,NA,4.6,NA,1.53333333333333
"11809",2012-04-30,14.22,9,9.7,7.8,NA,10.18
"11810",2012-05-01,NA,0,11.9,6.3,NA,6.06666666666667
"11811",2012-05-02,NA,10,NA,0,NA,5
"11812",2012-05-03,2.54,4,5.6,0,NA,3.035
"11813",2012-05-04,NA,0,6.4,0,NA,2.13333333333333
"11814",2012-05-05,1.52,0,NA,0,NA,0.506666666666667
"11815",2012-05-06,0,0,NA,0,NA,0
"11816",2012-05-07,NA,0,NA,50.5,NA,25.25
"11817",2012-05-08,NA,0,NA,5.5,NA,2.75
"11818",2012-05-09,NA,0,NA,0,NA,0
"11819",2012-05-10,NA,0,NA,0,NA,0
"11820",2012-05-11,NA,0,NA,22.3,NA,11.15
"11821",2012-05-12,NA,0,NA,0,NA,0
"11822",2012-05-13,NA,0,NA,0,NA,0
"11823",2012-05-14,0.25,0,NA,0,0.5,0.1875
"11824",2012-05-15,0,0,NA,0,0,0
"11825",2012-05-16,NA,0,NA,0,NA,0
"11826",2012-05-17,NA,4,NA,0,NA,2
"11827",2012-05-18,0.25,0.3,NA,12.6,NA,4.38333333333333
"11828",2012-05-19,0.51,1,NA,0,NA,0.503333333333333
"11829",2012-05-20,0.51,0,NA,13.7,NA,4.73666666666667
"11830",2012-05-21,0.51,0,NA,24.5,NA,8.33666666666667
"11831",2012-05-22,0,0,NA,1,0.8,0.45
"11832",2012-05-23,NA,0,NA,0,NA,0
"11833",2012-05-24,NA,1,NA,0,NA,0.5
"11834",2012-05-25,5.33,6,NA,0,0.5,2.9575
"11835",2012-05-26,0.25,0,0.5,0,1,0.35
"11836",2012-05-27,NA,0,NA,0,0,0
"11837",2012-05-28,NA,0,NA,0,NA,0
"11838",2012-05-29,3.81,6,NA,0,NA,3.27
"11839",2012-05-30,NA,0,2.8,11,NA,4.6
"11840",2012-05-31,NA,0,NA,0,NA,0
"11841",2012-06-01,NA,0,NA,0,NA,0
"11842",2012-06-02,NA,0,NA,0,NA,0
"11843",2012-06-03,NA,0,NA,0,NA,0
"11844",2012-06-04,NA,0,NA,13,NA,6.5
"11845",2012-06-05,4.57,5.6,NA,7.5,3,5.1675
"11846",2012-06-06,4.83,0,NA,27.5,7.1,9.8575
"11847",2012-06-07,18.54,47.5,25.9,0,25.9,23.568
"11848",2012-06-08,8.64,0.5,NA,42.6,1.5,13.31
"11849",2012-06-09,0.51,0,0.3,0,0.3,0.222
"11850",2012-06-10,NA,0,NA,10.5,NA,5.25
"11851",2012-06-11,NA,0,NA,18.7,NA,9.35
"11852",2012-06-12,NA,0,NA,16.8,NA,8.4
"11853",2012-06-13,NA,0,NA,0,NA,0
"11854",2012-06-14,NA,0,NA,0,NA,0
"11855",2012-06-15,NA,0,NA,49.5,NA,24.75
"11856",2012-06-16,NA,0,NA,0,NA,0
"11857",2012-06-17,0,1.2,NA,0,1.3,0.625
"11858",2012-06-18,0.51,0,NA,18.9,0.3,4.9275
"11859",2012-06-19,0,0,NA,17.2,NA,5.73333333333333
"11860",2012-06-20,NA,0,NA,59.6,NA,29.8
"11861",2012-06-21,1.02,0.5,NA,25.3,NA,8.94
"11862",2012-06-22,0.51,5.5,NA,24.2,0.8,7.7525
"11863",2012-06-23,NA,0,NA,0,1,0.333333333333333
"11864",2012-06-24,0.25,18.5,6.1,0,3.3,5.63
"11865",2012-06-25,14.48,0.5,17.8,10.8,8.9,10.496
"11866",2012-06-26,9.4,14,8.1,9.6,6.1,9.44
"11867",2012-06-27,11.18,0,0.3,2.9,NA,3.595
"11868",2012-06-28,0,1,NA,0,NA,0.333333333333333
"11869",2012-06-29,1.52,0,0.5,0,0.3,0.464
"11870",2012-06-30,0.25,2.5,0.5,0,NA,0.8125
"11871",2012-07-01,0,0,NA,0,NA,0
"11872",2012-07-02,0.25,0,NA,52.6,NA,17.6166666666667
"11873",2012-07-03,0,8,NA,28.6,NA,12.2
"11874",2012-07-04,14.73,0,6.6,0,4.3,5.126
"11875",2012-07-05,0,0,NA,0,NA,0
"11876",2012-07-06,20.57,6.5,NA,0,NA,9.02333333333333
"11877",2012-07-07,24.89,1.5,0.5,0,0.3,5.438
"11878",2012-07-08,9.91,18,4.3,6.9,NA,9.7775
"11879",2012-07-09,0.51,6,2.3,0,NA,2.2025
"11880",2012-07-10,0,5,NA,0,NA,1.66666666666667
"11881",2012-07-11,0,0,2,0,NA,0.5
"11882",2012-07-12,0.51,0,0,4.5,NA,1.2525
"11883",2012-07-13,0.51,0,NA,5.2,NA,1.90333333333333
"11884",2012-07-14,0,0,NA,0,0.5,0.125
"11885",2012-07-15,2.54,11.5,2.3,0,NA,4.085
"11886",2012-07-16,0.25,0,0.3,0,NA,0.1375
"11887",2012-07-17,NA,0,NA,0,NA,0
"11888",2012-07-18,NA,0,NA,35.6,NA,17.8
"11889",2012-07-19,NA,1.5,NA,19.7,NA,10.6
"11890",2012-07-20,9.91,11,3,17.4,0.3,8.322
"11891",2012-07-21,8.64,9,7.1,0,3.8,5.708
"11892",2012-07-22,0,0,NA,0,6.1,1.525
"11893",2012-07-23,0,0,NA,31.8,NA,10.6
